ni,lukemod,lukestrong,denmod,denstrong
48.58581752,10.77700606,23.00416195,22.76824536,1.290637723
35.56887566,66.36945043,16.58536162,12.08121692,0.800360695
37.38421777,55.16250001,23.55243255,20.19879675,1.67453342
63.65682396,39.58400251,20.4746077,64.45096241,1.977567903
93.35978519,24.90112117,12.38077079,49.96977663,0.193373326
111.7603355,48.45318761,16.17140416,77.8563552,0.230195236
43.52695379,38.93549064,8.777620382,58.7810427,2.854700136
42.28571064,25.29820284,31.15683753,16.21667388,2.96159389
30.72460956,16.13048307,46.02927739,29.94863205,1.41122926
162.8215947,32.98055681,20.57787505,33.07540399,0.530778211
27.68761714,20.36722136,25.58532648,17.65383364,1.727255953
49.8269837,87.18066215,62.68389232,26.75126986,2.479385243
75.35690399,71.44563308,76.75929228,25.83984508,1.398830239
19.16654848,35.36911788,21.71795054,51.52173566,1.188403089
69.0580173,33.54659837,2.882450814,36.92095401,1.029916338
104.8017217,32.2656825,17.39151665,11.72930764,0.70689136
17.74757531,34.38757641,21.14372569,47.54680807,0.053225893
27.85984648,48.89803784,25.48069587,33.45669839,-0.349620872
56.17380553,17.59964223,108.2756672,74.760321,1.085935406
13.51821768,243.7720591,14.67384923,18.14246112,2.430470218
69.02044017,37.65639521,66.5532326,23.97414554,6.797214345
26.12764379,16.18618412,175.7081151,56.875883,0.841268456
91.03530408,55.63856007,16.46683717,31.50682722,7.355698563
56.4969467,37.77249062,18.488347,38.88163392,1.60579187
61.51651851,22.4408659,50.31644312,25.05224346,0.93450846
46.32666413,69.11101711,16.99142768,12940.94944,2.085097813
79.26699849,41.16618132,5.91852408,44.51123862,2.419748696
52.44540391,74.53213343,15.47674686,9.707992076,1.945677979
45.67481963,44.48100756,8.838208222,34.69640405,2.883560426
51.45086929,31.60693586,26.43112498,71.63077505,1.747156502
67.26781494,41.22708162,13.47338962,74.31789154,0.80395638
32.78530206,18.58193314,24.96222039,37.67512245,1.492348804
99.29718994,42.2790239,38.99280851,22.29752253,0.759393902
121.9257325,142.2283366,34.2082971,36.161491,1.434905991
88.04957684,61.45519233,8.657138852,34.64658281,1.759604367
41.20002505,31.78072073,35.29321399,71.34192996,2.585217624
62.31189236,123.7132677,23.99080957,94.95313221,3.210241884
8.965765543,28.73626918,27.08354155,25.5793203,6.100164328
67.81491335,50.20240695,8.188862211,52.76485997,1.089851792
22.45681634,42.92348837,9.826229492,17.31144159,0.06409225
22.28480098,19.42167465,51.04966891,12.3217487,1.981305343
50.07467284,19.97194773,20.32493186,25.60482305,3.102128626
41.97745613,30.74712913,110.567949,12.07251509,1.795882035
59.46837675,72.34322829,44.85846993,57.00655496,0.333603046
112.4048897,69.40307276,57.08566452,55.07799019,0.63054261
34.9286006,49.35470938,35.49293458,32.90464049,0.993624258
34.14670103,45.32476205,7.775967782,15.73492934,0.894673361
32.21218427,64.72827549,57.15492333,31.28411717,-0.315760762
16.11625492,52.07626183,49.17181832,31.46199209,1.370495949
49.91658781,131.9531336,44.28180415,20.36597523,1.859449108
30.27625873,56.49019002,17.058529,52.3701328,2.23270525
13.08803425,4.896226019,10.49868487,27.10709295,2.244746272
33.87399858,18.37730471,8.126770387,13.35218274,0.653592444
22.3120948,44.0975966,58.83687566,52.27079439,1.608474425
80.78082773,28.52315748,27.0860654,11.51725021,1.387380794
21.13969268,40.23697523,49.80135492,67.42232412,1.218168956
14.41251045,54.59821771,7.539274485,21.59893928,0.646538542
64.50209329,33.93556623,18.90350855,101.3988702,1.592489336
94.08459443,26.7855534,87.07449156,60.06339442,1.77353533
25.02519202,36.00123388,49.24535212,65.19670768,1.273442067
64.11117001,45.88996098,64.42523397,28.88159379,2.170369934
53.86814438,67.99636152,15.99124261,61.42578395,2.149876433
39.38144718,15.90547574,31.66057969,24.1309118,0.521528726
30.12511997,135.4747845,19.93867175,36.86920694,0.814798622
35.17953268,68.98343667,31.90581977,30.68314323,4.278899437
58.92077039,31.78612322,28.06020102,14.40570672,1.607433314
27.69563816,14.8580908,18.51646474,27.85217568,1.496617934
59.49454894,35.4981547,19.45592648,70.17057647,2.092246615
22.97171894,42.62125127,16.25494516,8.134357438,1.464113134
85.32511831,18.96043292,5.402653996,240.6017104,1.658966837
71.48270724,191.0451397,13.44692673,89.85556141,1.503116908
73.56217824,93.96566782,32.38125689,33.68166408,4.5698377
18.29834109,25.45099736,114.2369605,22.75899364,1.950297271
23.18371918,5.850755131,21.74924082,46.2280256,0.846915023
25.40859751,56.26453153,40.42622257,25.97245408,2.705970406
62.75065702,52.98720552,10.36232803,78.2033703,0.486666025
94.05771219,23.1305051,11.7583929,116.6281838,2.246415295
49.0008106,37.08569894,22.92253311,28.04251524,0.457618149
30.21114379,55.39762308,40.93143367,16.37907831,2.308629835
59.09723368,8.424703072,80.69662965,56.47434349,0.571848611
38.53527726,49.06164503,80.71437113,70.20843382,1.636152673
15.70631472,16.19558102,16.68069116,61.55796998,2.012828624
37.2639035,86.61684856,80.00967435,49.32130494,1.920442408
47.25529101,48.06901465,24.7753723,90.30230331,1.751578068
56.07768761,21.0409523,72.1805957,40.38314745,1.866926178
64.1071209,24.47357217,20.82400609,23.72276287,0.521232572
149.2726723,25.32479512,26.42144216,43.68734463,1.545971654
23.18321707,20.44522163,38.49462915,54.94037121,1.141552993
54.1173987,33.24606156,33.96733406,23.47228772,1.736767256
80.38461711,14.8272374,17.18631338,25.13210763,0.822444218
21.83655079,12.32781794,34.8016234,33.22242049,1.852001474
31.95485142,0.230657307,14.3717795,18.86358602,1.293157285
99.67434631,15.20396305,22.40882519,47.36886098,1.798130633
43.52574215,16.27801155,19.90360356,26.72464585,5.007412061
15.31665466,18.69183253,22.55928143,41.17296279,1.614484122
73.05848133,97.55195447,17.91747763,119.2190383,0.402348988
36.39805496,26.83384672,47.69323637,25.57329749,0.560403893
22.87644369,23.19456387,39.52556627,31.36683829,1.936737846
57.11401846,116.1617524,14.3334758,20.97627159,2.996350922
36.66953173,44.45052466,47.11941257,44.62544333,2.198593126
50.62487295,22.63925369,46.13229128,39.53440006,0.032652521
45.37771807,26.79476495,14.41125664,35.66554383,3.854948076
26.74972026,48.02650996,54.01869503,33.86574741,1.283587953
22.64286331,16.41772968,41.46237208,21.36810834,2.567052508
33.17586093,66.7036276,59.81471124,19.52697499,2.641790177
66.55790342,18.76992711,31.09806281,40.98191772,0.60604114
17.08141704,33.55301081,59.56316405,56.62246947,0.675895009
71.51987507,55.43762362,19.55771421,37.33106845,0.710654255
33.99604186,27.20451684,17.87983108,43.94650373,1.086345254
35.86925885,38.47254581,37.52008336,21.03396413,1.283307298
138.2040594,39.75395263,20.93382087,65.55631416,-0.38499809
38.83345329,32.85247816,34.25109892,82.89132011,0.33127851
131.90532,20.80374008,9.251582016,38.18179233,1.027254795
50.29451227,41.76526581,36.55154793,32.7483327,2.128352945
29.38648771,27.10244529,38.38198402,138.1475158,0.224545829
39.4881559,48.6689389,18.19444593,27.1985473,0.747150931
109.4035484,22.14055754,40.5073431,23.86357189,0.733097625
28.81193144,32.25619639,12.04456604,65.65659386,1.801290847
36.33762901,22.71369531,73.17658049,58.95119762,0.573285075
15.84249737,205.1992968,11.21658379,72.85887078,1.290455018
299.9017752,35.6078942,10.50929879,16.55223041,2.319200948
10.71659293,57.72633173,22.03366923,28.03484315,0.838254455
11.85092874,37.5225209,28.25075086,42.33517657,-0.223244005
50.85787581,13.0403865,39.98910876,50.17334893,1.430461236
16.23497633,56.66667876,62.42959119,78.91456385,1.322969228
42.01957244,54.55022296,82.09248768,90.92086643,2.33131161
35.89205949,43.68839711,3.277042717,14.55195478,0.098790106
194.5735216,45.575405,38.36172442,52.66887691,0.559453569
4.882297154,14.7509711,9.481038784,50.50036636,-0.500275944
43.88270103,25.02362105,11.73324309,44.96498837,1.530032845
36.64601117,70.93362047,60.84542188,21.04639239,2.375010316
95.54819626,25.99739075,16.62428026,31.91458565,1.056908967
50.61401226,18.2066562,30.25431979,41.12625995,0.565525573
26.89755516,69.42848565,35.21681914,22.2847277,4.801721972
23.15762611,59.9614084,24.3088325,144.1543163,1.393264665
82.40969145,36.38932393,34.90461414,7.583688677,2.274094673
16.74384685,87.993288,15.22075068,21.28658281,4.024723229
27.63884338,94.30929847,29.59228502,12.65024449,2.503915828
33.35924232,75.14980014,18.50493311,22.88955782,0.169000873
48.15648384,65.07025012,30.38626992,17.88733251,0.380133381
21.22793445,40.61645175,37.02630584,35.04871807,0.695607675
38.39097827,117.3454575,24.28898075,83.66419868,0.789163973
16.361376,35.49443927,20.74813538,10.70081165,1.799523727
20.23430047,74.64138705,21.19360862,15.83368215,0.550924347
22.82405668,323.8395766,21.81612855,67.84686435,0.26792021
34.59734406,20.87690065,59.72350092,52.67474298,2.502025533
13.87363463,61.18159447,50.92235432,81.18457448,1.185981442
161.7548628,15.4592859,29.55048465,42.28978907,0.328930882
16.81001741,227.76849,13.62805976,24.76890424,1.626972105
131.2379768,77.61056289,60.08656749,67.69358331,3.236000959
19.53291782,48.07646192,44.00991216,4.470783672,0.124478325
24.49231334,292.7249829,36.84687874,5.951669091,4.509276006
53.44892429,25.86158332,10.94493631,89.84600119,0.803135294
25.47761486,28.01064685,14.06720846,45.09983375,1.607851173
39.95317039,74.54682133,68.57903531,52.55097346,1.383593316
54.82833963,110.7209647,34.46268528,125.2127372,2.717210032
42.02654851,50.54297596,36.06344234,41.57935838,3.053207806
16.36573829,83.1302753,13.45205691,11.15255919,1.265730256
51.11264884,48.37949091,52.47282799,48.10872125,1.767240726
31.82880801,28.30933511,24.01471729,13.46847752,5.747128516
43.08969571,38.04396676,28.36299348,25.19909993,0.509609672
12.77135899,78.26101361,27.64293845,70.5516975,3.346278508
43.39105957,61.12296542,47.82435591,61.19428361,4.454007133
38.34777983,50.10940432,21.00330926,25.89673837,0.961041177
113.5662314,37.63462288,22.32386784,30.91091451,1.97198583
29.73188743,67.32069331,66.89285467,74.18368152,0.127892882
40.34181986,30.07592631,24.76787844,32.24351572,1.594164829
15.50121222,290.4312954,12.11904386,33.72838582,1.333810646
61.96125796,19.62451466,47.81073538,30.79508762,1.309840445
112.6827876,39.4069435,20.90716354,30.65702355,0.766667853
50.19192946,47.26607757,21.62436467,32.79666656,1.45041013
56.49389379,28.96228306,32.08809452,51.26472081,-0.331904056
89.39797903,20.07565201,110.6477869,23.55931415,2.416769394
91.59581782,81.499101,10.46993504,134.2426597,3.192216885
24.94699658,9.867539312,35.63010063,47.19565984,2.066552526
26.8649411,49.50464826,14.01382364,38.87496875,1.237590372
18.0409832,29.63742552,15.1249833,29.81343731,1.756634108
86.62459185,49.36798402,28.2391233,261.9334603,1.891483324
16.85231142,23.72014524,39.33105912,16.34373498,0.242495881
20.02224249,33.80250072,33.35435166,9.762817711,0.644138383
14.49720193,13.7936251,61.59988764,53.67659802,1.807373365
38.15266965,57.19539966,21.1320436,19.62551056,-0.080932188
77.0267025,34.67357525,68.16010132,51.15553381,1.909360961
53.89133576,35.69258888,22.17115032,37.13459572,0.317130951
93.16530231,49.2040569,13.50856336,90.68575386,0.810654915
31.86399815,22.07575191,20.57475,39.97211708,1.382075103
33.44972982,18.97328001,32.78985657,20.72926698,2.856778468
26.84407076,66.17039615,101.128079,11.226772,0.740597961
32.45662385,41.19554098,50.10521231,184.6940908,3.071120213
32.89823758,41.00630657,36.22500669,30.80322404,1.513317675
87.60391093,71.90274341,40.57876499,27.17136181,1.698570041
32.02154126,33.42036981,4.37264014,40.1687658,1.2753002
25.55247367,95.42414974,21.58944643,20.45061783,1.411357435
85.88452651,67.93898791,62.35660089,15.0693194,3.628634366
71.71901219,62.30169574,50.24992353,20.57432061,2.043885999
41.78485088,27.50930057,61.99236984,92.57689649,1.391916212
20.1692042,30.58835681,54.76254775,24.31449717,1.812576825
44.15666746,17.31062625,16.16142278,18.4324516,1.623202601
95.10758429,20.14954603,47.53706581,29.48149116,2.141021088
26.84794579,21.74660004,20.66991695,36.66585111,1.504506985
91.11969474,13.4485234,29.87144624,24.69064262,1.364777975
33.48524301,57.37900699,15.98166949,117.8031541,1.989634
12.35174472,27.13408807,31.99605223,73.83583401,4.544705359
35.94480159,28.54269961,10.02257239,48.6968307,1.431962739
37.82968108,26.25280311,33.63735226,51.83564193,0.755428861
118.9737888,70.86800136,88.26230642,51.61828107,2.077258893
41.0940161,80.48635856,18.90221944,102.635747,0.692624036
41.34217981,63.39393521,31.72627529,67.81900373,0.135565091
82.60730456,40.78514646,19.83792727,27.73291818,1.134226833
37.02788965,68.33959884,12.53440899,32.20138934,0.900681251
28.09237087,63.58548782,29.66549691,81.7833254,0.729467551
62.43005816,13.58221671,26.82620645,19.82566986,5.826956958
9.729651054,44.90200587,17.28363832,27.88891026,1.760500865
20.45213126,98.77664421,18.67765724,31.88242636,3.595188401
37.61704206,45.1541016,21.49952546,25.6661941,2.290780888
52.48087084,14.43399001,46.45179808,43.95957488,1.90952213
111.6026052,50.04686101,6.347526982,12.80864662,1.990883593
20.94918462,71.96125688,27.90725433,20.92605742,1.22475317
20.07125143,33.30412343,52.41801872,9.936613705,0.015572839
161.5985068,26.3829346,28.65956935,29.0865804,4.585442073
71.76020767,26.92732604,24.05262946,27.89481672,1.450054144
17.3616374,10.41401895,41.41330808,48.70193106,2.591639826
30.42516752,32.9265185,19.58588536,46.68684183,0.521171336
61.9062576,106.0576127,8.849956886,40.91451921,1.619214918
16.25651646,62.42801472,13.74167834,32.47230376,1.623381937
19.58200955,27.02900211,65.0534724,24.62259562,0.975328943
32.16292955,56.98876917,32.21231903,133.607027,2.783461867
68.164899,44.98552642,10.16834439,23.42327877,2.0760509
29.46585759,39.36908703,75.22340019,20.93920917,2.002574331
50.65132901,35.84904748,32.32254083,56.6815369,3.219158578
20.57376587,47.97071969,48.42509072,54.11863165,0.75740497
31.15726869,68.26095399,13.39229097,19.82025988,0.673355
45.91977771,46.5877626,44.57546648,40.09820091,4.50728464
34.96737203,65.07029019,15.05541182,81.32762617,1.054745827
33.95850944,26.93701881,17.50168169,33.50209656,0.549086814
49.48217592,56.72968091,14.0503286,47.15251282,1.558905392
46.11943116,14.56829283,13.24076677,39.24888591,2.77437746
138.5690561,37.46377315,24.66618447,12.18285958,-0.207589928
28.88442181,36.89032195,18.35441941,11.74320801,3.250415641
33.17069999,35.76819566,36.32161997,56.54339349,2.565149619
61.42864162,61.82856312,18.31415456,38.59094801,0.506558429
33.68159483,42.1381347,29.31222415,21.73167185,0.461666506
34.55915139,40.00429438,45.87238786,25.18335628,1.11798096
13.86508991,32.48308278,44.60980799,17.73775241,2.147824634
27.97784496,43.02871588,46.70829976,98.65970397,1.75361762
52.10963032,16.70142225,21.31308596,23.40980959,1.103839491
73.62388284,34.59228129,7.972666186,103.5554846,1.486503627
41.49401369,16.60990319,28.24179705,21.01205554,2.388093001
34.10193861,22.97553982,8.554374163,70.51860883,3.012707757
24.13997494,15.03034538,33.01087335,28.93463613,1.776171304
45.7805342,44.26093723,16.84158375,24.66958454,1.192730696
54.70377584,58.6927705,17.42944642,38.05880122,1.548975724
73.31447228,133.6228128,9.322238143,53.36373751,12.63106245
16.93553945,25.91959344,74.81668765,88.55302224,3.285909234
97.24600594,165.4677774,13.48592473,10.66028579,1.63462865
51.14762478,48.43438722,20.85948475,65.01773492,2.711268116
75.17390519,58.17736551,35.10365824,12.96364607,3.238804819
52.11883914,26.46537547,86.22244055,69.2876111,2.725521138
33.62978543,42.57552897,1.311075049,23.69109604,2.707357991
24.06453127,136.8960272,68.00162211,34.70195552,1.621128059
18.62986848,47.41578752,7.321432501,42.96270085,3.913140582
37.60794604,20.91604482,35.15430911,45.76587211,0.365355196
29.42069246,19.89928332,54.86909904,31.6122432,0.681620888
36.26703748,36.50080933,59.52564279,21.34343104,2.091914453
64.32392914,228.3178991,96.7434483,28.68958365,1.725934152
50.1818158,77.83275292,71.36398947,15.77983743,1.487727524
31.16300842,14.11133046,44.79411131,53.2835289,1.229916521
25.09141206,7.329193522,45.1846367,20.84475555,1.151890541
14.77896845,17.08990232,18.89416299,33.89233228,0.60285948
46.84309072,48.04084603,64.29336847,32.82394329,1.49728598
59.16430778,36.7041426,90.36527147,31.71627626,1.791670107
94.02480704,50.72916394,17.61265854,39.484806,3.133579681
31.94211953,81.00616072,29.86185523,51.38693753,1.083701733
104.5145982,18.16563229,34.55096306,23.6853401,3.309499074
178.2349021,86.82659307,59.16309729,29.07418652,1.31383515
43.41092396,23.83316719,70.06020072,148.7577973,1.664740273
59.2532244,20.68424454,49.81385275,47.93644236,0.149462422
77.46172106,115.2123906,26.28823945,81.44176963,1.244423593
25.0957432,48.37804431,23.79288376,54.95383712,3.570722929
30.06553923,102.489183,2038.52698,12.89945831,1.943102001
54.02867979,32.41343689,57.24431903,16.58186949,2.307915697
51.2652663,22.79667734,12.18089446,21.62617998,2.321018025
35.32958131,23.1519503,18.20014863,23.25293633,1.742656926
33.92019321,71.96591653,11.58294144,65.95944153,1.075021515
47.46831926,68.72401868,56.27147105,72.9563769,-0.312464528
95.29967979,38.13017139,66.36389995,21.13383597,0.870512172
64.3480547,41.09583368,24.87204964,57.72299959,2.506150375
34.49199347,90.76180306,12.98318659,62.51583515,0.926058773
17.09432593,26.82700574,51.03574446,64.49474398,0.708919537
61.81740552,17.69706544,7.578337096,60.97123793,1.0430976
41.60326371,49.64017587,10.48457621,114.2414423,-0.145179023
52.70159392,32.88774442,27.20989579,34.71236895,-0.05733595
46.08859928,117.6400819,11.8619013,16.68714559,3.213223354
24.33721036,80.2257411,15.2419438,16.51403605,1.482625502
38.51716686,191.3791634,24.83222943,38.02076902,1.365855668
127.328206,24.5590206,29.19014248,1555.638819,0.623554154
56.38742387,27.67326757,23.56576786,31.19808196,0.05999128
32.2943236,18.70102385,23.42889874,83.62738228,1.460935931
149.8873887,41.33040296,180.3544206,31.09787233,1.065558529
163.300894,50.19940831,23.8637457,95.10188698,1.288177779
163.9579541,7.509828373,19.15732701,7.922846726,2.756540224
37.72242469,39.75782256,38.10627039,39.61805898,1.216333388
37.52207266,44.41550015,41.69880442,20.43880425,-0.348775697
30.65854206,73.85108569,51.91381114,72.62046498,3.008331613
38.26000003,151.085185,3.012533468,35.21158103,1.623167107
17.04336143,21.41342723,16.35235318,82.49440709,1.289730364
9.415346837,34.05229407,24.22782209,44.66720054,5.617858703
50.13925614,22.03330453,40.62155768,30.41445776,1.230689868
32.25013698,66.18869447,16.9959398,15.96339398,0.13750355
19.21403125,90.67142793,67.10043689,170.6888237,1.635707745
207.3064987,25.9470114,53.54855507,51.74894294,1.057125264
16.49064597,47.41153052,17.70115181,17.42720724,1.053057725
9.12095224,65.39976311,10.99213265,12.79312472,0.367510555
154.304979,15.34832515,58.4067915,43.96777911,1.429409868
58.12493262,38.90823663,65.93807959,50.98264892,0.750090517
72.69484663,32.38297929,7.200781776,37.20396055,0.718308167
61.94602134,87.46458726,56.17963697,61.36657595,2.185031532
24.11534839,31.10584512,25.71569446,49.02959704,1.402106389
25.43426609,60.61332599,54.50128576,10.20831859,2.529233103
28.37602155,40.76831515,85.66052216,15.62313614,2.162010778
31.40914567,50.19947193,34.65268204,31.16481187,1.530233729
36.70648488,35.11726905,54.45024693,25.05214612,0.155315909
27.04145679,46.87617017,37.19473663,75.48560723,2.84232691
53.8016425,108.2508763,87.8137526,19.14203137,3.330840032
24.2641612,48.26484825,15.81507114,37.28686748,0.644111901
38.41865847,103.8041435,32.53357203,13.5935827,1.783651191
26.39088674,117.8816964,11.29366833,160.3351316,0.214521
72.12376924,38.4130468,9.78026699,27.393837,2.459471374
73.93160049,40.35691215,13.36888993,96.61879617,1.29406779
38.48901716,36.57325701,22.47133674,116.9465122,0.774020513
43.40823264,43.55625611,35.03179279,13.91605402,1.473079734
30.82947956,81.5688683,40.71209805,32.21598353,1.795984715
30.18338483,66.05953152,198.1551648,11.31812755,3.092195016
40.32710628,37.88261135,40.44723695,28.38152315,3.410685272
47.41762674,42.19375404,27.02626305,58.88668865,5.622650182
24.45098133,48.00109385,35.9605685,35.63758261,7.987425357
39.55284279,56.48261747,48.74296657,30.38938209,0.480705405
37.20487346,104.8339826,27.58491872,39.22836541,3.449300145
33.57221936,42.89918281,14.61006384,54.45689422,0.702004514
25.57701043,35.17870182,36.47894315,89.24027278,1.642841163
14.37558414,30.29971851,15.31129326,37.04901876,0.244638193
19.33323815,27.38309306,129.1366012,85.11292576,2.172636469
24.51911926,45.53411763,33.51169909,21.34331898,0.042919152
32.3466284,19.12293335,4.091659453,16.51555068,0.503285168
80.07157106,21.53404048,22.27734126,50.33808702,1.03449492
48.45488736,33.23014604,29.1715726,16.19338983,1.691886319
38.7596292,108.1748091,9.649157329,30.69291086,1.252823966
24.44912637,26.73950493,49.08912046,49.84461795,0.626336733
44.99478339,128.6425917,50.80859479,76.57049801,1.581445075
36.28904894,25.74462164,11.86016791,17.10941736,1.018810154
31.29752612,53.25403469,23.02418307,28.06973477,2.436813256
38.5721006,34.16232477,31.09849186,21.77522857,3.089426927
16.1606425,80.39222937,31.48471613,57.54171774,1.128520197
26.19540547,29.45812675,18.49240449,27.00327777,4.136831556
243.3941173,75.81979187,12.83670684,17.80407759,1.090559137
30.28446066,43.5013042,23.42836084,6.183576884,3.371643972
36.64501001,83.3553113,41.57558828,20.45853092,1.591827904
19.60734992,111.8319071,28.97598957,75.41957833,0.883750768
51.18874374,27.26677851,26.34663679,64.9781935,2.10218233
74.692151,13.67615997,17.70651502,44.89396127,0.748364528
45.68152292,63.31439496,114.5406791,24.31136702,1.005602964
24.03632413,53.41431291,32.98803447,22.21376431,0.187369002
22.61174675,77.49718386,21.2812834,32.39059742,1.045058979
17.38389881,14.22137737,4.080200552,270.4525261,2.168349595
65.76301772,40.38861599,57.2584795,46.21560948,3.184497965
58.98901957,49.3789779,34.22489894,28.1964628,2.269702006
24.50665065,37.87522531,31.3459496,23.878818,5.171092099
37.46629836,57.05580198,82.44450172,38.26696446,0.732346195
38.38196381,22.81576978,11.25674275,46.13284827,0.541876872
45.76848779,20.29809193,15.59069103,72.50257786,2.558798716
59.51185271,69.56070262,22.24927587,24.10144255,1.934509389
13.2832032,42.31990426,152.549589,11.92979064,1.271413929
30.10256703,57.74878836,31.12536216,190.5127646,1.427960494
16.81709391,50.75036665,22.7250338,22.95952798,2.407628183
65.13839408,34.12024199,76.67611392,68.52827317,0.434981938
13.275451,27.18104126,15.73649159,29.26387815,2.398021421
35.7290602,176.9472514,112.446284,35.77847554,2.681965504
41.97491621,34.56331574,22.99342885,45.3129344,2.638932114
35.66821142,56.1939651,18.74598813,22.05924706,-0.230392598
229.8336069,54.50570628,6.136503022,73.63624549,-0.417255827
17.41692259,18.30971917,38.88518541,72.47673568,1.632454741
64.69151356,15.21122059,40.80883425,89.3891117,0.390961939
34.80077998,7.924401112,30.70179606,71.23967705,-0.430891043
37.78706851,174.2503687,23.48186533,17.90468726,0.634914505
84.31486265,53.40461105,13.46548038,89.06382024,1.759717853
82.31612654,21.45625651,107.294044,58.23259175,1.458710091
23.34332324,40.84533073,109.8820269,58.76749894,1.44579594
39.75342429,22.19982076,14.17330315,14.98240717,1.320965303
38.80155771,70.94364207,16.19903983,31.71198404,0.641545919
31.02843044,33.98371762,40.03826912,59.64101761,0.629239053
27.35887693,20.98566071,14.76967561,53.52522058,-0.15458546
83.99846839,70.99276399,48.77694813,89.49817959,0.798956735
35.64107301,33.80400325,22.04270201,37.462442,2.108144811
91.29093845,60.53342844,34.74490066,17.64992964,3.141599743
28.88700102,133.3099099,28.94041613,35.32629493,2.337845466
75.09108512,87.6014827,13.59531211,44.62754931,0.287772296
40.71391333,19.72513337,33.0236768,42.34790137,4.690236128
14.6155839,15.82501702,24.10785642,17.20406587,1.063689289
53.95619981,71.64458123,91.77933926,5.594425608,0.899375182
16.08702557,81.59810816,49.16406362,48.30715173,6.329153875
64.23115294,33.45665274,32.54942078,6.087877007,0.467796893
23.88705179,51.50400221,26.33073308,53.34581948,2.469943586
39.50140596,91.98218077,11.53888135,26.8043287,3.138294379
15.4979309,98.87070258,57.91186149,29.33303355,6.831756793
60.83461485,67.08608561,14.47034556,21.62335998,0.952652354
40.84703661,50.58990535,38.08950212,125.685635,1.523105666
310.9311703,31.62192128,23.53501013,32.73145625,3.475057035
64.2265511,16.96447512,27.91028679,27.84564818,2.619320841
27.32019829,48.98413055,18.75187477,45.12020729,0.972321392
28.85733818,77.56930145,13.95950334,33.6829525,1.317918678
54.59379068,12.64945712,20.69167347,26.66322204,0.855089449
26.89939626,52.36322445,16.70772097,47.27380193,1.042237371
111.0880215,9.418137397,41.72959789,36.37165938,0.476330719
100.5197295,11.15137561,17.67278527,40.61776003,0.425915502
69.47196624,38.84753593,9.585621413,33.38677579,6.666951108
27.47328995,37.02342242,16.9760924,22.24877704,1.992846302
20.60677379,24.33571976,35.23734459,13.38762223,0.698695252
18.35150727,65.09770846,12.60364413,18.33591751,0.308774296
17.73153484,61.75243707,23.4998488,21.55622486,0.532008318
123.383646,32.44741769,15.87981436,30.65447599,0.368422649
32.02447041,68.66198259,5.474652081,91.33672148,1.180393289
32.26077747,55.12890664,45.77056051,42.2700457,2.197736582
18.84073557,15.75673195,6.449509636,55.27097533,2.380684018
23.64087457,70.07240096,27.27856544,50.97884165,2.582895649
43.88188959,27.15129003,38.86325004,170.0108016,1.127980421
26.54774341,39.34408988,34.71568249,75.12045461,0.914065666
33.16746421,48.60146819,20.89019196,9.488314426,1.53738894
76.56858738,34.10511806,6.01433821,53.03045199,1.926052563
17.16734759,88.41257048,60.61043009,13.20659921,0.071564851
19.76109692,72.65573146,16.16852422,38.51415135,1.196941828
58.13448785,72.49486433,10.25067656,58.88205087,1.711842049
23.48616726,39.84665531,51.13105934,14.27619276,0.078346415
229.1775958,109.7944418,60.02578102,15.92795172,2.983416439
36.88637652,27.31960093,23.25044373,108.5769264,0.289398371
15.49690366,81.83868784,36.8361721,55.82207382,1.282929355
93.78461021,9.970940501,16.54320372,16.30395212,0.043258458
52.57636546,27.50069691,37.87375308,27.8711802,1.617082231
110.4081826,15.55168803,36.33436851,24.49762051,2.728892659
51.83237823,29.84465489,12.5494631,18.3403086,1.468739991
35.06865763,126.9212192,31.31566723,20.89154941,3.173047704
16.92234315,44.93690505,70.25964333,75.56516183,1.392854794
53.14346294,29.1661821,111.5613108,75.8889128,0.076614744
185.130558,60.97588463,39.26058528,77.69182814,1.800278736
37.02944225,65.95235838,26.08699456,61.67281265,1.854569193
24.11931742,18.34778693,18.05316511,23.98971874,2.19433973
57.20888485,35.18948681,52.25730155,35.31639027,7.662136504
46.22048635,9.998124943,13.17380359,142.2051874,1.257686943
48.05505798,31.21017547,56.81469845,17.37010471,1.720601803
69.30571286,69.76655321,23.3348665,42.93595047,-0.312905274
24.16419852,48.12449888,47.79257475,17.14559382,1.645531833
83.30909994,80.05964131,53.50046536,27.08716939,0.677986038
21.97556811,77.38796317,30.06026048,45.19935325,1.987482614
70.94277517,34.35427881,34.39294865,83.2283197,1.319742008
20.29843106,36.33533094,41.74669856,57.66623835,0.119268038
29.79975397,8.476369623,85.05321349,21.16693539,4.201987567
30.08640084,68.8241595,17.02974926,19.48816066,0.368013314
33.64559295,7.259735608,11.38301622,18.97777475,2.111526318
64.65481865,23.94046579,55.58424711,19.4168475,0.835602528
21.92646658,44.09315794,25.44275033,21.10356764,0.971572818
30.10557673,109.9773334,28.2749444,56.66171159,2.902686584
20.3517928,21.61310308,37.63151812,51.40977949,0.788331047
105.7046817,55.10505285,47.52613996,20.52015738,1.292039976
24.08209446,47.7319364,17.77291543,21.42071319,0.069968334
44.61974223,31.97243594,24.02610146,34.35052596,0.686845523
42.73894124,18.2260489,14.26213873,43.98778446,2.579659446
30.75599769,19.34121498,22.8660106,54.70632898,1.975555509
