"scc","prior"
31.429033871061208,"lukemod"
23.19316349226872,"lukemod"
101.63761812775569,"lukemod"
275.92234829264237,"lukemod"
18.881934221488248,"lukemod"
46.44463252321721,"lukemod"
23.08461702946896,"lukemod"
99.80032132997319,"lukemod"
192.48563452435522,"lukemod"
226.38725154466715,"lukemod"
66.81071139581022,"lukemod"
57.972222663789594,"lukemod"
45.978923223036816,"lukemod"
45.009268404196455,"lukemod"
33.73868561013815,"lukemod"
140.3936491250799,"lukemod"
19.997272407634664,"lukemod"
137.9256039301376,"lukemod"
53.26547804915897,"lukemod"
51.95927620530421,"lukemod"
103.90008862878187,"lukemod"
54.23670334005347,"lukemod"
28.097276371652008,"lukemod"
31.887268039291676,"lukemod"
20.586886900571894,"lukemod"
42.0888122056054,"lukemod"
81.44922386647237,"lukemod"
54.47013752272274,"lukemod"
42.84788717746535,"lukemod"
66.40201165764434,"lukemod"
89.93454392067805,"lukemod"
29.515406935949894,"lukemod"
83.26712517786775,"lukemod"
121.61388363688613,"lukemod"
23.8096819710206,"lukemod"
99.36901668023928,"lukemod"
31.07439300421918,"lukemod"
61.08832180526261,"lukemod"
46.52749425269998,"lukemod"
56.12734127817233,"lukemod"
83.48784003130895,"lukemod"
1095.7837085247877,"lukemod"
57.785318473361414,"lukemod"
40.87051863116335,"lukemod"
38.28426512268558,"lukemod"
36.7872128157484,"lukemod"
41.89018366524518,"lukemod"
48.95249992893079,"lukemod"
75.24066563903538,"lukemod"
209.247399543197,"lukemod"
35.382820983555085,"lukemod"
117.34761902692023,"lukemod"
42.0344229165671,"lukemod"
65.60568982971387,"lukemod"
85.49549156483623,"lukemod"
82.87767318043053,"lukemod"
88.49880025058508,"lukemod"
59.63379182763934,"lukemod"
174.10930986905063,"lukemod"
787.5263463862213,"lukemod"
39.585710584310135,"lukemod"
42.053391774191134,"lukemod"
49.44344641841493,"lukemod"
49.54332064496355,"lukemod"
36.098470825935195,"lukemod"
172.50092491083018,"lukemod"
55.147403422495955,"lukemod"
173.75535366721456,"lukemod"
28.692261153802377,"lukemod"
43.387257312956876,"lukemod"
64.1372430850212,"lukemod"
33.168050763550184,"lukemod"
27.415755707237377,"lukemod"
41.10511956536428,"lukemod"
41.438874611061166,"lukemod"
70.51241211241104,"lukemod"
106.59617755765288,"lukemod"
51.58511085486311,"lukemod"
27.30515957667012,"lukemod"
69.84341308650173,"lukemod"
54.0344739733956,"lukemod"
30.794335044809674,"lukemod"
88.84036256655986,"lukemod"
45.89145496873036,"lukemod"
76.16897677550817,"lukemod"
46.39466454662396,"lukemod"
170.5096677461679,"lukemod"
44.87951307974698,"lukemod"
70.83368642628638,"lukemod"
158.9830353009473,"lukemod"
29.317403553311557,"lukemod"
48.46938197699732,"lukemod"
108.9098857536886,"lukemod"
40.46122664785992,"lukemod"
39.09862220677915,"lukemod"
11.50654274627244,"lukemod"
51.10461823950405,"lukemod"
589.2258045433872,"lukemod"
13.367535598856808,"lukemod"
73.90313581695465,"lukemod"
68.8712882962282,"lukemod"
150.268472280056,"lukemod"
70.32083650972845,"lukemod"
95.29502373729426,"lukemod"
57.39000315766302,"lukemod"
41.63093784595821,"lukemod"
77.80258211358847,"lukemod"
30.22923047495762,"lukemod"
33.74222079748775,"lukemod"
125.50292437640476,"lukemod"
37.76904226927203,"lukemod"
13.40903053146377,"lukemod"
45.0885733668806,"lukemod"
157.28970546557943,"lukemod"
78.12549563300757,"lukemod"
68.89761170299073,"lukemod"
12.865168577292243,"lukemod"
55.58044841033526,"lukemod"
60.075294064010926,"lukemod"
56.49952923950904,"lukemod"
18.84304074190117,"lukemod"
21.91604688700855,"lukemod"
45.72321204649054,"lukemod"
52.53351029706111,"lukemod"
28.03450751127903,"lukemod"
55.079127857426265,"lukemod"
73.75729455057375,"lukemod"
97.24959363748873,"lukemod"
59.813236428260716,"lukemod"
76.93386801718493,"lukemod"
86.78289979710324,"lukemod"
50.48742881517893,"lukemod"
73.69819779332934,"lukemod"
56.25077007766557,"lukemod"
17.489016430875065,"lukemod"
142.46133554503135,"lukemod"
10.968070949882277,"lukemod"
41.2352204228691,"lukemod"
51.01027684893088,"lukemod"
105.58813975301848,"lukemod"
123.90684035623003,"lukemod"
39.49451852757212,"lukemod"
44.59363433847942,"lukemod"
51.25026623253019,"lukemod"
54.41639083746777,"lukemod"
39.39971714209454,"lukemod"
115.86038614060796,"lukemod"
29.692657918120133,"lukemod"
24.104331809944387,"lukemod"
19.72150794210193,"lukemod"
248.69695915992278,"lukemod"
30.528075840000575,"lukemod"
60.836988074980944,"lukemod"
59.71047436495896,"lukemod"
55.097947797366366,"lukemod"
17.375772334324203,"lukemod"
45.29258517701927,"lukemod"
73.75315341313686,"lukemod"
32.56983088738454,"lukemod"
112.66633587867152,"lukemod"
34.12187440987657,"lukemod"
26.42833549944082,"lukemod"
239.4519590618666,"lukemod"
64.51040030022939,"lukemod"
123.39466692999792,"lukemod"
51.39744905629305,"lukemod"
49.53176103483509,"lukemod"
25.29557379647738,"lukemod"
66.0290236216014,"lukemod"
23.589647375335854,"lukemod"
158.33512873152586,"lukemod"
61.211517638448726,"lukemod"
38.409322296661685,"lukemod"
96.44424472727536,"lukemod"
49.86350325573426,"lukemod"
29.49862170917577,"lukemod"
29.5314271744305,"lukemod"
46.456615346071246,"lukemod"
28.726705389647723,"lukemod"
23.3503484665581,"lukemod"
25.294371671876153,"lukemod"
65.30673331122419,"lukemod"
82.06487226103663,"lukemod"
63.69243459052013,"lukemod"
47.260986713569906,"lukemod"
59.65500374706868,"lukemod"
60.10773081396527,"lukemod"
42.27887931169897,"lukemod"
20.740166180537557,"lukemod"
53.928504802573286,"lukemod"
18.113449085245918,"lukemod"
25.897510514853575,"lukemod"
64.61689586803173,"lukemod"
58.795433285325416,"lukemod"
2431.0515194384852,"lukemod"
26.42348204440843,"lukemod"
97.73777528795779,"lukemod"
73.84905952032577,"lukemod"
35.45839914114774,"lukemod"
78.64620582615149,"lukemod"
78.71594472098573,"lukemod"
33.58196780535115,"lukemod"
115.97185481496204,"lukemod"
35.74373315222759,"lukemod"
39.455262730444716,"lukemod"
40.30232756135107,"lukemod"
276.81905453716155,"lukemod"
16.015602541412278,"lukemod"
33.412296630984684,"lukemod"
65.40204007323308,"lukemod"
148.94932166766623,"lukemod"
46.18983083670446,"lukemod"
15.112051304771322,"lukemod"
75.45255212575789,"lukemod"
268.7937766838973,"lukemod"
38.91298410590615,"lukemod"
63.39359898479005,"lukemod"
76.86872396627203,"lukemod"
40.10233387107469,"lukemod"
51.458087772834766,"lukemod"
41.222518596264116,"lukemod"
85.01735785959363,"lukemod"
84.37175248846299,"lukemod"
41.72731236503111,"lukemod"
175.48261186307252,"lukemod"
30.556147466251105,"lukemod"
24.04649509939621,"lukemod"
45.79098645980643,"lukemod"
83.30438948110681,"lukemod"
42.42021685755034,"lukemod"
47.076629284654075,"lukemod"
56.480632073139844,"lukemod"
20.56317560717486,"lukemod"
24.520742541296112,"lukemod"
42.00528634707681,"lukemod"
111.89781698539956,"lukemod"
52.70023516541383,"lukemod"
93.91989205405648,"lukemod"
24.934538194945812,"lukemod"
37.333662068876954,"lukemod"
25.534244238628695,"lukemod"
28.572916294989085,"lukemod"
24.012119106356973,"lukemod"
76.41619678977237,"lukemod"
43.85054645718311,"lukemod"
45.5509618760299,"lukemod"
61.809664897757955,"lukemod"
55.53217181155443,"lukemod"
30.507078770178282,"lukemod"
41.49402081270534,"lukemod"
59.360083725198535,"lukemod"
38.276034833748376,"lukemod"
40.64986678367533,"lukemod"
42.88330940973587,"lukemod"
20.85307631639018,"lukemod"
19.6493486704649,"lukemod"
57.31081495064653,"lukemod"
173.6225499331554,"lukemod"
59.131880932744714,"lukemod"
42.553546352013015,"lukemod"
58.86537236997975,"lukemod"
51.698449191142565,"lukemod"
37.19826137875202,"lukemod"
24.40339400961669,"lukemod"
32.87073716381084,"lukemod"
29.11315183536422,"lukemod"
51.98054097345106,"lukemod"
41.764252966117255,"lukemod"
136.14503326761238,"lukemod"
85.03353453033814,"lukemod"
33.67845803649512,"lukemod"
244.02808454383492,"lukemod"
49.05548449956029,"lukemod"
22.112916858737226,"lukemod"
128.501129385935,"lukemod"
80.48725868326657,"lukemod"
165.34749179933058,"lukemod"
59.418695692995925,"lukemod"
86.05184926087614,"lukemod"
48.531971607655414,"lukemod"
219.50022607427175,"lukemod"
108.31643836498023,"lukemod"
18.332204677784432,"lukemod"
11.777130448003774,"lukemod"
70.88711928115043,"lukemod"
162.74508934667753,"lukemod"
168.4250342444367,"lukemod"
41.443134086122264,"lukemod"
55.45337242904985,"lukemod"
31.626551236508426,"lukemod"
15.926839422021121,"lukemod"
92.33981031199797,"lukemod"
62.72409386540248,"lukemod"
41.53333616222757,"lukemod"
28.879519242259715,"lukemod"
59.49179335101661,"lukemod"
47.52343367667007,"lukemod"
40.43548255589325,"lukemod"
40.25239677451043,"lukemod"
50.83723983909182,"lukemod"
14.918841834804681,"lukemod"
128.56703623574296,"lukemod"
55.5071000726131,"lukemod"
73.43765335993277,"lukemod"
118.99269084072859,"lukemod"
23.464964036074853,"lukemod"
104.76430303749498,"lukemod"
67.60589503683174,"lukemod"
53.78641415333091,"lukemod"
28.414771776061578,"lukemod"
128.28665797624706,"lukemod"
188.5661760323081,"lukemod"
2771.487994717317,"lukemod"
98.55329442307288,"lukemod"
134.1746670231047,"lukemod"
110.13643751481852,"lukemod"
19.522530055263772,"lukemod"
42.073622818461985,"lukemod"
65.96877973631892,"lukemod"
71.25839207364096,"lukemod"
27.766407644134336,"lukemod"
31.30894324334303,"lukemod"
912.0153216191529,"lukemod"
37.082433738679896,"lukemod"
29.71265468782093,"lukemod"
48.67257788848788,"lukemod"
115.4435360109934,"lukemod"
103.41054068565282,"lukemod"
15.91939820182205,"lukemod"
82.22029967633976,"lukemod"
75.91443315057471,"lukemod"
64.8993051167854,"lukemod"
38.499212939318085,"lukemod"
13.849846144228266,"lukemod"
41.22538979486351,"lukemod"
63.587810570731214,"lukemod"
35.97282122090874,"lukemod"
47.03995681185286,"lukemod"
37.288259079370924,"lukemod"
19.36924768655201,"lukemod"
61.26273497842604,"lukemod"
202.60722746236794,"lukemod"
165.6085981497651,"lukemod"
70.4626627372718,"lukemod"
73.52895196082098,"lukemod"
84.63656809430786,"lukemod"
18.755006892877265,"lukemod"
73.88708855148413,"lukemod"
78.19068723344971,"lukemod"
50.140511390800164,"lukemod"
45.95155250122257,"lukemod"
46.90749057240236,"lukemod"
104.07020393088615,"lukemod"
51.87656416175999,"lukemod"
15.959293342410605,"lukemod"
36.21464511158779,"lukemod"
139.21007576525523,"lukemod"
46.7287520747138,"lukemod"
15.88003356843625,"lukemod"
96.20692541935273,"lukemod"
56.895432918338024,"lukemod"
46.09456702456985,"lukemod"
2533.1030804491006,"lukemod"
28.508438846542948,"lukemod"
43.971469052193676,"lukemod"
90.20908042363243,"lukemod"
242.96504959775066,"lukemod"
49.11653047311245,"lukemod"
103.15361850305105,"lukemod"
48.547149046585766,"lukemod"
33.744966330898755,"lukemod"
26.06562834869612,"lukemod"
19.226437706677658,"lukemod"
107.3068571624651,"lukemod"
101.90645059920749,"lukemod"
39.89513140900363,"lukemod"
36.78414684336595,"lukemod"
27.716171536592594,"lukemod"
104.36164242539488,"lukemod"
143.75929684743338,"lukemod"
101.93038497692365,"lukemod"
113.69682033902367,"lukemod"
44.05303949374257,"lukemod"
85.2960172957064,"lukemod"
90.27198576110698,"lukemod"
23.88999831107033,"lukemod"
17.764924071744133,"lukemod"
110.72301108451533,"lukemod"
60.65139200095371,"lukemod"
161.73725849276858,"lukemod"
19.07851042305755,"lukemod"
48.90373996457151,"lukemod"
65.75313529628319,"lukemod"
33.15832678513026,"lukemod"
42.70385206146916,"lukemod"
36.72499513025484,"lukemod"
55.19115131920635,"lukemod"
16.834817418688473,"lukemod"
23.589201183537142,"lukemod"
54.34385730496864,"lukemod"
17.58674439034688,"lukemod"
112.55869493352401,"lukemod"
40.25597090866783,"lukemod"
19.217883744355138,"lukemod"
32.939900183644276,"lukemod"
38.72956742470975,"lukemod"
34.03247818136878,"lukemod"
51.209766976259225,"lukemod"
73.43323133885279,"lukemod"
109.26243030985935,"lukemod"
49.518682531651294,"lukemod"
35.43885845680154,"lukemod"
41.73832864439125,"lukemod"
107.10833901577078,"lukemod"
64.39196654483764,"lukemod"
61.652151913729206,"lukemod"
95.159662866056,"lukemod"
30.809927308089534,"lukemod"
10.74604079319384,"lukemod"
39.74739395629846,"lukemod"
28.07066270132216,"lukemod"
57.481472100795244,"lukemod"
59.42829609749904,"lukemod"
64.11877883067706,"lukemod"
7.613595895443872,"lukemod"
164.48561974535954,"lukemod"
86.6345914377871,"lukemod"
68.56854650074538,"lukemod"
32.37061061189387,"lukemod"
31.958866413624317,"lukemod"
28.51575576993219,"lukemod"
86.18684083794064,"lukemod"
24.34490904198886,"lukemod"
38.909476907677835,"lukemod"
59.647139832125895,"lukemod"
28.90220214702765,"lukemod"
14.302437052214971,"lukemod"
200.98447421175558,"lukemod"
104.91165982612736,"lukemod"
122.47632048179334,"lukemod"
34.35692050774416,"lukemod"
48.77686907721574,"lukemod"
137.87399412697545,"lukemod"
61.69908489695725,"lukemod"
27.658116757397128,"lukemod"
58.127754893648635,"lukemod"
128.3858919861809,"lukemod"
27.853110092936138,"lukemod"
80.01954751766746,"lukemod"
51.773325887149824,"lukemod"
41.32671600923542,"lukemod"
39.3154358787017,"lukemod"
40.7495168473645,"lukemod"
58.65429841290119,"lukemod"
25.924467021550715,"lukemod"
21.076210184958654,"lukemod"
69.70351366250092,"lukemod"
27.02170351192312,"lukemod"
28.22349223825768,"lukemod"
262.251815287123,"lukemod"
64.84107838370505,"lukemod"
24.674787605464843,"lukemod"
67.1856330596514,"lukemod"
48.05863098212986,"lukemod"
19.04003297294152,"lukemod"
32.489307490979165,"lukemod"
117.32080133081921,"lukemod"
28.069179792114404,"lukemod"
41.15508139749534,"lukemod"
41.16582689425892,"lukemod"
36.10602074965504,"lukemod"
149.1128841767086,"lukemod"
35.46014468908286,"lukemod"
156.42985545947747,"lukemod"
100.2524314135152,"lukemod"
58.801087559006405,"lukemod"
39.96722847493195,"lukemod"
69.00682556758281,"lukemod"
123.59537666180492,"lukemod"
18.49400478633693,"lukemod"
17.163819455762265,"lukemod"
86.59109406897097,"lukemod"
25.78909665794209,"lukemod"
40.088110879400325,"lukemod"
96.04535821897039,"lukemod"
20.461129083702602,"lukemod"
75.79479936743762,"lukemod"
36.60968498711719,"lukemod"
31.028789940491844,"lukemod"
30.073429046472945,"lukemod"
29.648871112117487,"lukemod"
33.90148451258478,"lukemod"
41.766559541064794,"lukemod"
53.504059366378804,"lukemod"
79.6092917189496,"lukemod"
24.63073305453129,"lukemod"
114.690574243164,"lukemod"
37.353804704241895,"lukemod"
90.92995006261494,"lukemod"
49.64286075770698,"lukemod"
64.87480480892975,"lukemod"
59.39709574048769,"lukemod"
59.987988409821966,"lukemod"
50.612498324923216,"lukemod"
34.66564719289388,"lukemod"
49.979107489804356,"lukemod"
31.5239224500784,"lukemod"
2549.6157459356755,"lukemod"
97.78999706434087,"lukemod"
74.93636076759977,"lukemod"
40.06892753712007,"lukemod"
74.49117493476122,"lukemod"
52.34091668224676,"lukemod"
45.32622885521683,"lukemod"
56.37878752947809,"lukemod"
14.55736461700654,"lukemod"
17.376928236338603,"lukemod"
81.44728785832582,"lukemod"
26.37897471064209,"lukemod"
53.01230400194548,"lukemod"
75.2066069812408,"lukemod"
27.66750067181129,"lukemod"
155.33149271161184,"lukemod"
145.39026615356693,"lukemod"
45.925937434123156,"lukemod"
30.249078303798836,"lukemod"
79.61488425547883,"lukemod"
146.49673038702826,"lukemod"
49.41593709075745,"lukemod"
204.50663647639624,"lukemod"
79.9231109441738,"lukemod"
37.52657800549303,"lukemod"
81.21512942482019,"lukemod"
105.70605552008497,"lukemod"
30.359436407346887,"lukemod"
28.084638854936166,"lukemod"
95.94090254945526,"lukemod"
51.13959339572417,"lukemod"
38.60400532257261,"lukemod"
42.03991349599019,"lukemod"
74.62767026842431,"lukemod"
113.15166730058746,"lukemod"
60.86952390785263,"lukemod"
41.24774636781415,"lukemod"
34.05943483900163,"lukemod"
101.96066382830607,"lukemod"
45.60870585381671,"lukemod"
151.28898331495958,"lukemod"
36.2065235699985,"lukemod"
187.0275267377372,"lukemod"
47.80790930035773,"lukemod"
72.42175744594988,"lukemod"
43.33047284965654,"lukemod"
77.62686316609371,"lukemod"
29.5714383340635,"lukemod"
47.00113623589451,"lukemod"
57.21184130913833,"lukemod"
72.23191337299312,"lukemod"
19.32348857721456,"lukemod"
31.044584357489235,"lukemod"
79.95000181434666,"lukemod"
40.96681034610237,"lukemod"
14.576124098294478,"lukemod"
40.35531188351059,"lukemod"
34.504506800732734,"lukemod"
88.56979362451074,"lukemod"
54.1837522609271,"lukemod"
68.02275219310378,"lukemod"
68.1756400141582,"lukemod"
21.315669872282964,"lukemod"
19.789835785094677,"lukemod"
78.6512378756628,"lukemod"
34.86401421415714,"lukemod"
43.57699482688667,"lukemod"
52.3075657424589,"lukemod"
348.7144353840428,"lukemod"
40.65613277414264,"lukemod"
49.89053330243934,"lukemod"
75.29136823551227,"lukemod"
42.235080149369566,"lukemod"
144.58254133729096,"lukemod"
17.431677931671246,"lukemod"
81.54712198367756,"lukemod"
50.746440737931856,"lukemod"
65.88544455169108,"lukemod"
46.03509565587037,"lukemod"
75.58950472262175,"lukemod"
85.74085045990036,"lukemod"
17.14873759222823,"lukemod"
47.83484883439031,"lukemod"
35.64348367951062,"lukemod"
68.29525608183894,"lukemod"
31.534174624134515,"lukemod"
80.67072600314941,"lukemod"
63.718105228702065,"lukemod"
128.07217024916076,"lukemod"
32.269555908966346,"lukemod"
41.0674891918335,"lukemod"
16.67877960235885,"lukemod"
43.01529128084561,"lukemod"
117.74425354381893,"lukemod"
20.44249638485219,"lukemod"
33.93395982424323,"lukemod"
43.10890531785821,"lukemod"
172.31331058753833,"lukemod"
83.75621939956935,"lukemod"
58.195665414053124,"lukemod"
33.299675082304645,"lukemod"
16.030398869163893,"lukemod"
64.31289207511503,"lukemod"
79.87201576801633,"lukemod"
66.20227204089986,"lukemod"
30.180241664386767,"lukemod"
67.46923189014495,"lukemod"
55.149519281631754,"lukemod"
22.944993200650313,"lukemod"
69.38977570092065,"lukemod"
60.093150206421655,"lukemod"
61.47828757512891,"lukemod"
106.83202389536685,"lukemod"
188.30840048463006,"lukemod"
26.156532270143376,"lukemod"
34.27449458956169,"lukemod"
125.58716561654403,"lukemod"
80.29907509829044,"lukemod"
44.080660887720974,"lukemod"
26.413317749808485,"lukemod"
42.14512848665057,"lukemod"
12.772573126338488,"lukemod"
65.23261018395678,"lukemod"
40.17214868733411,"lukemod"
79.39614828632014,"lukemod"
16.857319698776156,"lukemod"
48.46932733139177,"lukemod"
76.91295556551677,"lukemod"
36.57360671096855,"lukemod"
863.759089495934,"lukemod"
36.8173596615963,"lukemod"
56.2070433456821,"lukemod"
86.62353277882198,"lukemod"
16.305754590777987,"lukemod"
79.59616961383584,"lukemod"
24.63876266526479,"lukemod"
27.85962609790402,"lukemod"
39.47130973135617,"lukemod"
42.92236157404958,"lukemod"
40.00984442151491,"lukemod"
40.90946152631981,"lukemod"
30.435033348715756,"lukemod"
537.4551423213414,"lukemod"
33.241667897703564,"lukemod"
150.16758632162083,"lukemod"
111.67824448553269,"lukemod"
92.64727971988289,"lukemod"
97.27691221108849,"lukemod"
84.65572290067865,"lukemod"
103.6268050944744,"lukemod"
68.50960558667659,"lukemod"
89.12871548883315,"lukemod"
104.47376898524954,"lukemod"
678.1306660412058,"lukemod"
80.25657305851045,"lukemod"
35.12114296929815,"lukemod"
115.92116927208112,"lukemod"
15.614402684872202,"lukemod"
225.28414181813426,"lukemod"
69.2872869765093,"lukemod"
32.24283020722422,"lukemod"
51.256094020187234,"lukemod"
30.48528472629848,"lukemod"
174.70348643754394,"lukemod"
223.65427021917364,"lukemod"
59.2917983163198,"lukemod"
48.22807438062213,"lukemod"
28.247010421808895,"lukemod"
34.90398768718819,"lukemod"
117.29855864421425,"lukemod"
52.892423352673354,"lukemod"
16.335705978449376,"lukemod"
90.91247842632467,"lukemod"
30.36816151519347,"lukemod"
73.64325101760458,"lukemod"
67.78918355852218,"lukemod"
90.382998572487,"lukemod"
96.17762699288312,"lukemod"
49.24729859723608,"lukemod"
30.027449898846196,"lukemod"
68.01772526207985,"lukemod"
33.99211536732716,"lukemod"
29.67256609941898,"lukemod"
174.64741688258937,"lukemod"
46.46842381838403,"lukemod"
35.7509186183624,"lukemod"
168.70472954136412,"lukemod"
28.41253451121879,"lukemod"
130.15126885399718,"lukemod"
104.1695469618766,"lukemod"
53.01433650048499,"lukemod"
88.7470263955634,"lukemod"
85.4501438523963,"lukemod"
26.036569000686264,"lukemod"
44.1068204114074,"lukemod"
44.8229007505634,"lukemod"
90.96680735636686,"lukemod"
22.438956023966917,"lukemod"
62.323827997048376,"lukemod"
173.9889260827941,"lukemod"
41.15231573343486,"lukemod"
103.56829372202104,"lukemod"
61.3511986384594,"lukemod"
127.9175472022168,"lukemod"
9.694645962154874,"lukemod"
18.98968654269156,"lukemod"
83.42391952831188,"lukemod"
40.770064073846356,"lukemod"
22.158949036796457,"lukemod"
89.13238332520203,"lukemod"
22.856493879493723,"lukemod"
36.980899284894754,"lukemod"
15.749181024868099,"lukemod"
53.470273198839635,"lukemod"
47.817484355228984,"lukemod"
53.88947164167497,"lukemod"
18.084873671243148,"lukemod"
25.461525610712748,"lukemod"
206.37549199867976,"lukemod"
37.62616413737703,"lukemod"
1207.3658104867309,"lukemod"
66.30104526673489,"lukemod"
39.717014392838514,"lukemod"
50.047023489677784,"lukemod"
43.33845725152613,"lukemod"
144.65727411444627,"lukemod"
27.66165731485961,"lukemod"
34.546303076590405,"lukemod"
29.491255637697645,"lukemod"
67.40747708547005,"lukemod"
144.5105825034071,"lukemod"
76.80225935991757,"lukemod"
58.20148884073371,"lukemod"
105.83206825384579,"lukemod"
69.11132688467437,"lukemod"
20.22092726344053,"lukemod"
18.23351284522177,"lukemod"
45.972111574387846,"lukemod"
74.38560755835753,"lukemod"
153.46226247863618,"lukemod"
36.54416895097699,"lukemod"
113.98485221523698,"lukemod"
39.4673810609297,"lukemod"
55.96767662592857,"lukemod"
130.12874927969074,"lukemod"
42.49632227853704,"lukemod"
37.049367486638346,"lukemod"
65.44083990922154,"lukemod"
55.34816490830162,"lukemod"
40.48149220920255,"lukemod"
33.36681732130985,"lukemod"
1377.9251097386455,"lukemod"
87.87967894414737,"lukemod"
70.90753672854572,"lukemod"
42.30010859906158,"lukemod"
42.21254257644669,"lukemod"
49.85673020817514,"lukemod"
18.059205178516102,"lukemod"
26.96912359586234,"lukemod"
65.85940941263114,"lukemod"
48.53162364517477,"lukemod"
72.17796564174998,"lukemod"
33.08465024443666,"lukemod"
69.78144635922902,"lukemod"
44.04129421199222,"lukemod"
26.2366399336635,"lukemod"
62.99216120509734,"lukemod"
84.01665615617891,"lukemod"
83.71939057982846,"lukemod"
63.7239983537458,"lukemod"
68.68518827872943,"lukemod"
15.479582247061693,"lukemod"
69.8841947672067,"lukemod"
63.34157683790591,"lukemod"
47.27474014376086,"lukemod"
21.87169946041112,"lukemod"
27.372777979632666,"lukemod"
156.6278658940401,"lukemod"
64.53235282376943,"lukemod"
48.638957109679446,"lukemod"
43.13964815845244,"lukemod"
48.303475796717755,"lukemod"
62.71247730059308,"lukemod"
77.47098667805783,"lukemod"
49.83247684937183,"lukemod"
132.37029509990424,"lukemod"
31.088083245315485,"lukemod"
87.58663033781701,"lukemod"
41.912778851008255,"lukemod"
270.6040299173586,"lukemod"
141.53602096488459,"lukemod"
39.38920227879746,"lukemod"
25.904364353780636,"lukemod"
79.32107008893921,"lukemod"
20.662965405591866,"lukemod"
78.66923139409403,"lukemod"
126.00222039820967,"lukemod"
31.335214954759625,"lukemod"
25.201600435235264,"lukemod"
238.15196164593723,"lukemod"
176.28633274962834,"lukemod"
101.56459754691507,"lukemod"
40.41950841763036,"lukemod"
72.93078814497203,"lukemod"
15.720729096579118,"lukemod"
61.73750120751464,"lukemod"
103.99121268386871,"lukemod"
11.686067000672912,"lukemod"
113.37302168675453,"lukemod"
40.869533714033025,"lukemod"
33.875999539455414,"lukemod"
53.629714915722026,"lukemod"
17.728210825762936,"lukemod"
19.616693286742635,"lukemod"
37.089244968929,"lukemod"
76.97856136528009,"lukemod"
24.720256600944577,"lukemod"
112.59191214350632,"lukemod"
104.38662825636541,"lukemod"
45.65897647540812,"lukemod"
83.02389911152143,"lukemod"
89.53292972287362,"lukemod"
134.27943155246535,"lukemod"
54.65738461659401,"lukemod"
37.79114550709193,"lukemod"
33.01547656051932,"lukemod"
58.86146567923994,"lukemod"
67.1795524681563,"lukemod"
72.27071248633007,"lukemod"
105.2788405479479,"lukemod"
34.10661723538143,"lukemod"
36.73128107593956,"lukemod"
83.81252223371183,"lukemod"
81.29285846645996,"lukemod"
52.13776071883403,"lukemod"
101.6891875324072,"lukemod"
87.29309289062233,"lukemod"
138.53135106935812,"lukemod"
52.155815175483426,"lukemod"
47.377804921697305,"lukemod"
27.072685908662866,"lukemod"
91.9927097567987,"lukemod"
159.65835506847225,"lukemod"
56.000075594813524,"lukemod"
67.0564927669121,"lukemod"
33.08266642975992,"lukemod"
40.243827656362505,"lukemod"
88.23750763246059,"lukemod"
77.30148585752443,"lukemod"
60.96116287751445,"lukemod"
46.400485224417515,"lukemod"
36.63411883029491,"lukemod"
36.688151440399004,"lukemod"
89.95058812746056,"lukemod"
84.18271088181537,"lukemod"
178.300535114976,"lukemod"
21.79468874942968,"lukemod"
52.38098565175999,"lukemod"
15.947542938285034,"lukemod"
68.25673271974262,"lukemod"
58.50948293598454,"lukemod"
50.12438639118083,"lukemod"
31.156520553597975,"lukemod"
80.73811537769943,"lukemod"
35.15722767712068,"lukemod"
65.03724295401054,"lukemod"
32.34482861366863,"lukemod"
88.74780650610963,"lukemod"
68.01057579420416,"lukemod"
86.67767342851174,"lukemod"
24.070451851874573,"lukemod"
44.969561710055835,"lukemod"
24.419068131876532,"lukemod"
145.09444357045416,"lukemod"
51.68618632183643,"lukemod"
39.64102400531154,"lukemod"
35.55214313116104,"lukemod"
93.11814311062017,"lukemod"
57.06911975623327,"lukemod"
33.30350745954156,"lukemod"
58.72677035073239,"lukemod"
97.22226173649157,"lukemod"
80.77897806973255,"lukemod"
109.10333427070782,"lukemod"
18.614595818985485,"lukemod"
14.967545958225317,"lukemod"
141.7556667431798,"lukemod"
32.37584765248008,"lukemod"
98.89292728892524,"lukemod"
113.12405204842965,"lukemod"
27.18482482515673,"lukemod"
810.8317326752573,"lukemod"
2120.9752048512214,"lukemod"
55.94802767845565,"lukemod"
8.854558446138052,"lukemod"
21.217856539870024,"lukemod"
36.216669183950124,"lukemod"
57.078342345233494,"lukemod"
51.495934305560354,"lukemod"
59.86440239055936,"lukemod"
153.85840696345335,"lukemod"
52.360299890017146,"lukemod"
14.27111761431739,"lukemod"
111.86077828295778,"lukemod"
35.89244743623958,"lukemod"
64.27713250734594,"lukemod"
77.93239357458053,"lukemod"
84.6091270122243,"lukemod"
44.67754995155998,"lukemod"
224.7489241701589,"lukemod"
85.8113664715413,"lukemod"
36.64486803573947,"lukemod"
46.38542668913813,"lukemod"
82.76411392718697,"lukemod"
48.27000518570584,"lukemod"
60.667358387964796,"lukemod"
33.297054126590055,"lukemod"
40.88406783628857,"lukemod"
37.31162899140539,"lukemod"
23.28377653245331,"lukemod"
46.74867944062749,"lukemod"
34.36595673490015,"lukemod"
44.26473087102856,"lukemod"
48.41540994255594,"lukemod"
139.5210505810389,"lukemod"
26.9668340814157,"lukemod"
