year,rcp,had,had_025,had_975,cw,cw_1sigma,giss,trf,volc,solar,anthro,ghg,co2ch4n2o,co2,fgassum,mhalosum,aerosols,other,soi,amo,had_full,cw_full,giss_full,volc_mean,soi_mean,amo_mean
1928,rcp85,0.0956666666666666,-0.0213333333333334,0.205666666666667,0.131666666666667,0.031,0.00166666666666659,0.52888966,0.14573901,0.051016875,0.47787279,0.7507157,0.74883527,0.53788518,8.7771063e-05,0.001792655,-0.11856454,-0.154278373,0.775,-0.00816666666666667,0.0956666666666666,0.131666666666667,0.00166666666666659,0.14573901,0.775,-0.00816666666666667
1929,rcp85,-0.0483333333333333,-0.166333333333333,0.0626666666666667,-0.0483333333333333,0.031,-0.148333333333333,0.527966588,0.096046302,0.0412825,0.48668409,0.76252431,0.7605523,0.54617941,9.9759016e-05,0.00187226,-0.1215376,-0.154302631,0.891666666666667,-0.114166666666667,-0.0483333333333333,-0.0483333333333333,-0.148333333333333,0.096046302,0.891666666666667,-0.114166666666667
1930,rcp85,0.164666666666667,0.0476666666666666,0.276666666666667,0.173666666666667,0.03,0.0516666666666666,0.53076951,0.12174943,0.032589375,0.49818014,0.77375425,0.77168936,0.55402496,0.00011237791,0.001952515,-0.12319811,-0.152376,0.0416666666666667,0.00816666666666667,0.164666666666667,0.173666666666667,0.0516666666666666,0.12174943,0.0416666666666667,0.00816666666666667
1931,rcp85,0.214666666666667,0.0976666666666667,0.326666666666667,0.232666666666667,0.03,0.101666666666667,0.53210407,0.14642443,0.016454375,0.51564969,0.78532252,0.78315805,0.56229357,0.00013169941,0.00203277,-0.12149143,-0.148181395,0.366666666666667,0.175583333333333,0.214666666666667,0.232666666666667,0.101666666666667,0.14642443,0.366666666666667,0.175583333333333
1932,rcp85,0.164666666666667,0.0516666666666666,0.272666666666667,0.182666666666667,0.029,0.0316666666666666,0.53025506,0.11489526,-0.00354375,0.53379881,0.79695636,0.79469097,0.5705501,0.0001522451,0.0021131512,-0.11922538,-0.143932179,-1,0.22525,0.164666666666667,0.182666666666667,0.0316666666666666,0.11489526,-1,0.22525
1933,rcp85,0.0286666666666666,-0.0843333333333334,0.135666666666667,0.0226666666666666,0.028,-0.0883333333333334,0.53304044,0.12380568,-0.013908125,0.54694856,0.80778462,0.8054203,0.57792673,0.00016805898,0.0021962558,-0.11907929,-0.141756766,0.0833333333333333,0.189333333333333,0.0286666666666666,0.0226666666666666,-0.0883333333333334,0.12380568,0.0833333333333333,0.189333333333333
1934,rcp85,0.170666666666667,0.0586666666666666,0.277666666666667,0.160666666666667,0.027,0.0716666666666666,0.55487467,0.16218901,6.5625015e-05,0.55480904,0.81806099,0.8155774,0.5848599,0.00018474279,0.0022988452,-0.1209596,-0.142292353,-0.108333333333333,-0.0111666666666667,0.170666666666667,0.160666666666667,0.0716666666666666,0.16218901,-0.108333333333333,-0.0111666666666667
1935,rcp85,0.123666666666667,0.0146666666666667,0.228666666666667,0.127666666666667,0.027,0.00166666666666659,0.60391109,0.16938589,0.0409325,0.56297859,0.82822019,0.82559745,0.59178409,0.00020234558,0.0024203945,-0.12268848,-0.142553108,0.266666666666667,0.014,0.123666666666667,0.127666666666667,0.00166666666666659,0.16938589,0.266666666666667,0.014
1936,rcp85,0.154666666666667,0.0516666666666666,0.255666666666667,0.169666666666667,0.026,0.0416666666666666,0.65085595,0.18069526,0.081598125,0.56925783,0.83750402,0.83473899,0.59783591,0.00022091927,0.002544114,-0.12391449,-0.144331704,-0.291666666666667,0.146166666666667,0.154666666666667,0.169666666666667,0.0416666666666666,0.18069526,-0.291666666666667,0.146166666666667
1937,rcp85,0.275666666666667,0.173666666666667,0.373666666666667,0.321666666666667,0.026,0.161666666666667,0.66572568,0.17932443,0.09006375,0.57566193,0.84496815,0.84205751,0.60215445,0.00024051882,0.0026701208,-0.12434526,-0.144960957,0.0333333333333333,0.289166666666667,0.275666666666667,0.321666666666667,0.161666666666667,0.17932443,0.0333333333333333,0.289166666666667
1938,rcp85,0.295666666666667,0.189666666666667,0.397666666666667,0.315666666666667,0.026,0.171666666666667,0.67038886,0.16321714,0.0808325,0.58955637,0.85105148,0.84798863,0.60517523,0.00026120244,0.0028016531,-0.11957922,-0.141915893,1.34166666666667,0.23625,0.295666666666667,0.315666666666667,0.171666666666667,0.16321714,1.34166666666667,0.23625
1939,rcp85,0.249666666666667,0.140666666666667,0.355666666666667,0.290666666666667,0.026,0.171666666666667,0.67360961,0.16390255,0.073845625,0.59976398,0.85627489,0.85304972,0.60733189,0.00028303174,0.0029421436,-0.11641002,-0.14010089,-0.00833333333333332,0.10375,0.249666666666667,0.290666666666667,0.171666666666667,0.16390255,-0.00833333333333332,0.10375
1940,rcp85,0.315666666666667,0.191666666666667,0.436666666666667,0.371666666666667,0.027,0.321666666666667,0.66460418,0.18377964,0.064194375,0.60040981,0.86076046,0.85736141,0.60862547,0.00030607199,0.0030929779,-0.11984021,-0.140510446,-2.25,-0.03525,0.315666666666667,0.371666666666667,0.321666666666667,0.18377964,-2.25,-0.03525
1941,rcp85,0.321666666666667,0.203666666666667,0.435666666666667,0.357666666666667,0.029,0.381666666666667,0.64762015,0.19303276,0.050019375,0.59760078,0.86416773,0.86057622,0.60862547,0.0003303923,0.0032611237,-0.12276253,-0.143804425,-2.30833333333333,0.168,0.321666666666667,0.357666666666667,0.381666666666667,0.19303276,-2.30833333333333,0.168
1942,rcp85,0.274666666666667,0.149666666666667,0.394666666666667,0.306666666666667,0.032,0.251666666666667,0.62493671,0.17144214,0.030625,0.59431171,0.86626107,0.86245506,0.60733189,0.00035606592,0.0034499437,-0.12411134,-0.147838013,-0.025,0.176916666666667,0.274666666666667,0.306666666666667,0.251666666666667,0.17144214,-0.025,0.176916666666667
1943,rcp85,0.297666666666667,0.168666666666667,0.419666666666667,0.339666666666667,0.032,0.271666666666667,0.60660898,0.16630151,0.013610625,0.59299835,0.86781535,0.86377693,0.60560671,0.00038294328,0.0036554699,-0.12587675,-0.148940257,0.591666666666667,0.0263333333333333,0.297666666666667,0.339666666666667,0.271666666666667,0.16630151,0.591666666666667,0.0263333333333333
1944,rcp85,0.445666666666667,0.320666666666667,0.565666666666667,0.446666666666667,0.033,0.411666666666667,0.61223493,0.18926297,0.021004375,0.59123056,0.87001459,0.86572583,0.6043125,0.00041089084,0.0038778682,-0.12928125,-0.149502778,-0.433333333333333,0.34175,0.445666666666667,0.446666666666667,0.411666666666667,0.18926297,-0.433333333333333,0.34175
1945,rcp85,0.326666666666667,0.197666666666667,0.450666666666667,0.318666666666667,0.032,0.291666666666667,0.64023794,0.19988693,0.049966875,0.59027107,0.87329676,0.86873289,0.60388103,0.00044001216,0.0041238577,-0.13513816,-0.147887541,0.7,0.212333333333333,0.326666666666667,0.318666666666667,0.291666666666667,0.19988693,0.7,0.212333333333333
1946,rcp85,0.230666666666667,0.117666666666667,0.339666666666667,0.235666666666667,0.03,0.131666666666667,0.66726398,0.2070838,0.080705625,0.58655836,0.8776065,0.87271364,0.6043125,0.00047040931,0.0044224533,-0.13944985,-0.151598297,-1.20833333333333,0.0108333333333333,0.230666666666667,0.235666666666667,0.131666666666667,0.2070838,-1.20833333333333,0.0108333333333333
1947,rcp85,0.263666666666667,0.146666666666667,0.373666666666667,0.304666666666667,0.034,0.161666666666667,0.69061092,0.1988588,0.11165437,0.57895654,0.88312215,0.87778469,0.60560671,0.00050218923,0.004835267,-0.1436876,-0.16047801,0.258333333333333,-0.0936666666666667,0.263666666666667,0.304666666666667,0.161666666666667,0.1988588,0.258333333333333,-0.0936666666666667
1948,rcp85,0.262666666666667,0.149666666666667,0.370666666666667,0.231666666666667,0.035,0.101666666666667,0.70206277,0.19680255,0.12945625,0.57260652,0.88977366,0.88382644,0.60776302,0.00053546403,0.0054117535,-0.15143853,-0.165728601,-0.45,0.00341666666666667,0.262666666666667,0.231666666666667,0.101666666666667,0.19680255,-0.45,0.00341666666666667
1949,rcp85,0.227666666666667,0.119666666666667,0.326666666666667,0.187666666666667,0.03,0.0916666666666666,0.68925784,0.18926297,0.11637937,0.57287846,0.89752266,0.89083653,0.6107804,0.00057035133,0.006115782,-0.15690128,-0.167742917,-0.291666666666667,0.0823333333333333,0.227666666666667,0.187666666666667,0.0916666666666666,0.18926297,-0.291666666666667,0.0823333333333333
1950,rcp85,0.128666666666667,0.0226666666666666,0.226666666666667,0.102666666666667,0.029,0.0216666666666666,0.65477495,0.18686401,0.0807275,0.57404745,0.90684095,0.89927634,0.61508782,0.00060697463,0.006957635,-0.1612557,-0.1715378,2.35833333333333,-0.01825,0.128666666666667,0.102666666666667,0.0216666666666666,0.18686401,2.35833333333333,-0.01825
1951,rcp85,0.249666666666667,0.146666666666667,0.350666666666667,0.273666666666667,0.027,0.131666666666667,0.61071719,0.1906338,0.049030625,0.56168656,0.9180815,0.90957087,0.62111239,0.00064806373,0.00786257,-0.1590474,-0.197347545,-1,0.192833333333333,0.249666666666667,0.273666666666667,0.131666666666667,0.1906338,-1,0.192833333333333
1952,rcp85,0.329666666666667,0.231666666666667,0.431666666666667,0.346666666666667,0.028,0.211666666666667,0.58184491,0.18446505,0.031810625,0.55003428,0.93054444,0.92113547,0.62798987,0.00069375509,0.00871521,-0.15581274,-0.224697398,-0.491666666666667,0.283833333333333,0.329666666666667,0.346666666666667,0.211666666666667,0.18446505,-0.491666666666667,0.283833333333333
1953,rcp85,0.398666666666667,0.297666666666667,0.499666666666667,0.410666666666667,0.027,0.271666666666667,0.57054912,0.17555464,0.02046625,0.55008287,0.94386752,0.93353371,0.63528723,0.00074159231,0.00959221,-0.16243106,-0.231353577,-1.21666666666667,0.253166666666667,0.398666666666667,0.410666666666667,0.271666666666667,0.17555464,-1.21666666666667,0.253166666666667
1954,rcp85,0.172666666666667,0.0736666666666666,0.270666666666667,0.209666666666667,0.026,0.0516666666666666,0.57410981,0.18069526,0.022115625,0.55199419,0.95859195,0.94722074,0.64385931,0.00079172659,0.010579485,-0.16998176,-0.236616005,0.375,0.03175,0.172666666666667,0.209666666666667,0.0516666666666666,0.18069526,0.375,0.03175
1955,rcp85,0.111666666666667,0.0166666666666667,0.208666666666667,0.140666666666667,0.025,0.0616666666666666,0.61240496,0.2029713,0.057264375,0.55514058,0.97483248,0.96227255,0.65370065,0.00084431727,0.011715605,-0.17495569,-0.24473621,1.48333333333333,0.180916666666667,0.111666666666667,0.140666666666667,0.0616666666666666,0.2029713,1.48333333333333,0.180916666666667
1956,rcp85,0.0346666666666666,-0.0553333333333334,0.127666666666667,0.0846666666666666,0.024,-0.00833333333333336,0.68378976,0.2153088,0.12487125,0.55891851,0.99194793,0.97802475,0.66395102,0.00089953235,0.013023645,-0.17987025,-0.253159168,1.575,-0.0311666666666667,0.0346666666666666,0.0846666666666666,-0.00833333333333336,0.2153088,1.575,-0.0311666666666667
1957,rcp85,0.294666666666667,0.204666666666667,0.384666666666667,0.311666666666667,0.023,0.241666666666667,0.74120963,0.22559005,0.17792687,0.56328276,1.0097964,0.99430523,0.67460724,0.00095754909,0.0145336,-0.18697933,-0.25953429,-0.758333333333333,0.0281666666666667,0.294666666666667,0.311666666666667,0.241666666666667,0.22559005,-0.758333333333333,0.0281666666666667
1958,rcp85,0.347666666666667,0.259666666666667,0.437666666666667,0.329666666666667,0.022,0.271666666666667,0.75171766,0.23073068,0.17952812,0.57218953,1.0278808,1.0106132,0.68520067,0.0010185546,0.01624904,-0.192885,-0.262806272,-0.791666666666667,0.201416666666667,0.347666666666667,0.329666666666667,0.271666666666667,0.23073068,-0.791666666666667,0.201416666666667
1959,rcp85,0.318666666666667,0.232666666666667,0.404666666666667,0.300666666666667,0.022,0.231666666666667,0.7418717,0.22696089,0.15146687,0.59040482,1.0468298,1.0276622,0.69628068,0.0010827467,0.018084795,-0.19820269,-0.258222236,-0.183333333333333,0.04,0.318666666666667,0.300666666666667,0.231666666666667,0.22696089,-0.183333333333333,0.04
1960,rcp85,0.252666666666667,0.167666666666667,0.337666666666667,0.253666666666667,0.02,0.181666666666667,0.72829575,0.15190776,0.11563562,0.61266012,1.0681778,1.0470011,0.7093687,0.0011503342,0.020026345,-0.20427103,-0.251246655,0.491666666666667,0.22225,0.252666666666667,0.253666666666667,0.181666666666667,0.15190776,0.491666666666667,0.22225
1961,rcp85,0.339666666666667,0.254666666666667,0.425666666666667,0.328666666666667,0.018,0.261666666666667,0.690819286,0.060747344,0.072270625,0.61854867,1.0903816,1.0669297,0.72293323,0.0012241383,0.022227785,-0.21074969,-0.261083245,-0.0833333333333333,0.08625,0.339666666666667,0.328666666666667,0.261666666666667,0.060747344,-0.0833333333333333,0.08625
1962,rcp85,0.315666666666667,0.230666666666667,0.401666666666667,0.300666666666667,0.018,0.241666666666667,0.659114213,-0.013963073,0.039375,0.61973921,1.1116244,1.0855451,0.73507442,0.001304393,0.02477491,-0.21892418,-0.272961009,0.583333333333333,0.0584166666666667,0.315666666666667,0.300666666666667,0.241666666666667,-0.013963073,0.583333333333333,0.0584166666666667
1963,rcp85,0.349666666666667,0.261666666666667,0.437666666666667,0.337666666666667,0.018,0.271666666666667,0.65752158,-0.49546828,0.02737,0.63015159,1.1315062,1.1024045,0.74521338,0.0013913459,0.027710425,-0.22677067,-0.27458399,-0.525,-0.00958333333333333,0.349666666666667,0.337666666666667,0.271666666666667,-0.49546828,-0.525,-0.00958333333333333
1964,rcp85,0.0786666666666666,-0.00533333333333336,0.165666666666667,0.0616666666666666,0.018,0.00166666666666659,0.66758384,-0.85325578,0.02680125,0.6407826,1.1509445,1.118312,0.75407365,0.0015026595,0.031129845,-0.23353841,-0.276623531,0.7,-0.109833333333333,0.0786666666666666,0.0616666666666666,0.00166666666666659,-0.85325578,0.7,-0.109833333333333
1965,rcp85,0.161666666666667,0.0746666666666666,0.247666666666667,0.159666666666667,0.018,0.0916666666666666,0.69515586,-0.53248078,0.03808875,0.65706711,1.1744517,1.137736,0.76618156,0.0016294332,0.03508635,-0.23909148,-0.278293148,-1.39166666666667,-0.174166666666667,0.161666666666667,0.159666666666667,0.0916666666666666,-0.53248078,-1.39166666666667,-0.174166666666667
1966,rcp85,0.233666666666667,0.147666666666667,0.319666666666667,0.227666666666667,0.018,0.151666666666667,0.74336256,-0.15001828,0.06435625,0.67900631,1.2031685,1.1618437,0.7828982,0.0017529002,0.03957192,-0.244194,-0.279968239,-0.875,-0.01075,0.233666666666667,0.227666666666667,0.151666666666667,-0.15001828,-0.875,-0.01075
1967,rcp85,0.227666666666667,0.143666666666667,0.312666666666667,0.264666666666667,0.016,0.181666666666667,0.790258126,-0.021502656,0.09177875,0.69847938,1.2317334,1.1852703,0.79886038,0.001878203,0.044584935,-0.25239728,-0.280856797,0.466666666666667,-0.113166666666667,0.227666666666667,0.264666666666667,0.181666666666667,-0.021502656,0.466666666666667,-0.113166666666667
1968,rcp85,0.188666666666667,0.105666666666667,0.270666666666667,0.205666666666667,0.014,0.121666666666667,0.82947216,-0.22027349,0.10839937,0.72107279,1.2623207,1.2101061,0.81597004,0.0020106949,0.05020391,-0.26083496,-0.280412935,0.308333333333333,-0.182666666666667,0.188666666666667,0.205666666666667,0.121666666666667,-0.22027349,0.308333333333333,-0.182666666666667
1969,rcp85,0.333666666666667,0.250666666666667,0.416666666666667,0.345666666666667,0.015,0.271666666666667,0.87167206,-0.29635474,0.1176525,0.75401956,1.2978167,1.2391578,0.83695475,0.00214534,0.056513515,-0.26443433,-0.279362813,-1.13333333333333,-0.0065,0.333666666666667,0.345666666666667,0.271666666666667,-0.29635474,-1.13333333333333,-0.0065
1970,rcp85,0.274666666666667,0.192666666666667,0.358666666666667,0.284666666666667,0.016,0.231666666666667,0.902832821,-0.055430781,0.10840375,0.79442908,1.3310768,1.2652394,0.85481939,0.0022797151,0.063557715,-0.2619395,-0.274708227,0.416666666666667,-0.11925,0.274666666666667,0.284666666666667,0.231666666666667,-0.055430781,0.416666666666667,-0.11925
1971,rcp85,0.115666666666667,0.0346666666666666,0.198666666666667,0.147666666666667,0.017,0.111666666666667,0.92281026,0.11420984,0.087416875,0.83539343,1.3614656,1.2877261,0.86912845,0.0024161709,0.07132333,-0.26283081,-0.26324136,1.65833333333333,-0.328833333333333,0.115666666666667,0.147666666666667,0.111666666666667,0.11420984,1.65833333333333,-0.328833333333333
1972,rcp85,0.236666666666667,0.154666666666667,0.319666666666667,0.231666666666667,0.016,0.211666666666667,0.94416081,0.15327859,0.072148125,0.87201267,1.3994063,1.3171044,0.89018132,0.0025599118,0.079742075,-0.27495228,-0.252441403,-1.35833333333333,-0.371083333333333,0.236666666666667,0.231666666666667,0.211666666666667,0.15327859,-1.35833333333333,-0.371083333333333
